Artist;Track;Album;Album_type;Danceability;Energy;Loudness;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Duration_min;Title;Channel;Views;Likes;Comments;Licensed;official_video;Stream;EnergyLiveness;most_playedon;;;
The Temptations;Ain't Too Proud To Beg;Gettin' Ready (Expanded Edition);album;763;656;-6.86;0.0417;549;0.0;125;926;118394;2.602883333333333;"Temptations   ""Ain't too proud to beg""";Homegrown Television;3478551.0;28954.0;1228.0;False;False;118495930.0;5248;Spotify;;;
The Temptations;Papa Was A Rollin' Stone - Single Version;20th Century Masters: The Millennium Collection: Best Of The Temptations, Vol. 2 - The '70s, '80s, '90s;compilation;817;405;-13513;0.0811;451;0.0507;0.0468;898;121467;6994;The Temptations - Papa Was A Rolling Stone;TSQD01;28358767.0;242693.0;14430.0;False;False;130351788.0;8.653846153846153;Spotify;;;
The Temptations;Just My Imagination (Running Away With Me);Sky's The Limit;album;425;242;-15424;0.0267;0.88;0.0118;195;477;92472;3.8026666666666666;"The Temptations ""Just My Imagination (Running Away With Me)"" on The Ed Sullivan Show";The Ed Sullivan Show;1836612.0;17724.0;800.0;False;True;81275170.0;1.241025641025641;Spotify;;;
The Temptations;Get Ready;Gettin' Ready (Expanded Edition);album;0.59;737;-5867;0.0384;404;0.0;108;877;132966;2736;THE TEMPTATIONS - GET READY;thegoldenhits;1875854.0;10609.0;192.0;False;False;92944392.0;6.824074074074074;Spotify;;;
The Temptations;The Way You Do The Things You Do;Meet The Temptations;album;618;704;-4686;0.0321;159;0.000262;358;741;124218;2.7624;The Temptations - The Way You Do The Things You Do;dalkey130388;4662791.0;36110.0;1143.0;False;False;80672085.0;1.9664804469273742;Spotify;;;
The Temptations;I Wish It Would Rain;Wish It Would Rain;album;388;449;-12584;88;443;0.0;265;692;179651;2.7117833333333334;The Temptations - I wish it would rain;Paranoia;15762625.0;128297.0;4446.0;False;False;27529384.0;1.6943396226415093;Spotify;;;
The Temptations;Silent Night;Give Love At Christmas;album;512;362;-9661;0.0267;545;0.00133;0.0813;364;131427;6.0953333333333335;The Temptations - Silent Night (Extended Version / Visualizer);TheTemptationsVEVO;2052931.0;20570.0;656.0;True;True;12579355.0;4.4526445264452645;Spotify;;;
The Temptations;I'm Gonna Make You Love Me;Diana Ross & The Supremes Join The Temptations;album;635;393;-11894;0.0428;394;0.0;255;427;98332;3.1222166666666666;"The Temptations ""I'm Gonna Make You Love Me"" on the Ed Sullivan Show";The Ed Sullivan Show;872350.0;8460.0;532.0;False;False;19860322.0;1.5411764705882354;Spotify;;;
The Temptations;I Can't Get Next To You;Puzzle People;album;693;687;-12909;0.0973;575;0.0;398;699;108854;2.91555;"The Temptations ""I Can't Get Next To You"" on The Ed Sullivan Show";The Ed Sullivan Show;699549.0;7544.0;555.0;False;True;23082936.0;1.7261306532663316;Spotify;;;
Heart;Barracuda;Little Queen;album;548;691;-13553;0.0369;15;106;144;667;137145;4.36555;"Heart - ""Barracuda"" (1977)";thebandheart;92457380.0;815329.0;31063.0;False;False;335501752.0;4.798611111111111;Spotify;;;
Heart;Alone;Bad Animals;album;418;452;-13099;0.0356;638;0.00026;0.0959;168;175088;3.64555;Heart - Alone;HeartVEVO;296985793.0;1281800.0;45369.0;True;True;290725288.0;4.713242961418144;Youtube;;;
Heart;All I Wanna Do Is Make Love To You;Brigade;album;626;746;-8832;0.0282;0.16;0.0;0.0618;0.8;102896;5.18155;Heart - All I Wanna Do Is Make Love To You;HeartVEVO;120434812.0;558388.0;24619.0;True;True;115067970.0;12.071197411003237;Youtube;;;
Heart;Crazy On You;Dreamboat Annie;album;427;459;-12442;0.0332;116;0.000103;132;383;129878;4.890666666666666;Heart - Crazy On You (1977) � TopPop;TopPop;6646307.0;74582.0;3467.0;False;True;122647487.0;3.477272727272727;Spotify;;;
Heart;These Dreams;Heart;album;535;532;-9865;0.0291;508;0.0;0.0868;0.3;79106;4.241266666666666;Heart - These Dreams;HeartVEVO;68173007.0;365470.0;18139.0;True;True;66461774.0;6.129032258064516;Youtube;;;
Heart;What About Love?;Heart;album;246;631;-7067;0.0377;295;0.0;321;0.3;160633;3.6945166666666664;Heart - What About Love?;HeartVEVO;54952358.0;317325.0;10442.0;True;True;49470793.0;1.9657320872274142;Youtube;;;
Heart;Magic Man;Dreamboat Annie;album;435;444;-12816;0.0336;159;0.000705;457;734;103818;5.472666666666667;HEART - Magic Man (1976);Warmer Music Videos;6843479.0;57683.0;3838.0;False;False;44332442.0;0.9715536105032823;Spotify;;;
Heart;Stairway to Heaven (Live At The Kennedy Center Honors);Stairway to Heaven (Live At The Kennedy Center Honors);single;236;508;-11523;0.0601;0.22;0.00174;983;308;86882;7.980316666666667;Heart - Stairway to Heaven Led Zeppelin - Kennedy Center Honors HD;Mark Pakula;101897816.0;868627.0;50512.0;False;False;20148762.0;0.5167853509664293;Youtube;;;
Heart;Dreamboat Annie;Dreamboat Annie;album;497;409;-15649;0.0335;142;0.000141;185;649;114823;2.02845;"""Dreamboat Annie""  Heart";Cuthbert J. Twillie;6178776.0;35632.0;2897.0;False;False;8651261.0;2.210810810810811;Spotify;;;
Heart;Never;Heart;album;586;768;-7479;0.0346;528;1.49e-06;328;675;96241;4.1102;Heart - Never;HeartVEVO;43247535.0;204506.0;8749.0;True;True;14968837.0;2.341463414634146;Youtube;;;
Prezioso;Thunder;Thunder;single;0.67;896;-4673;58;0.0342;3.21e-05;344;403;101216;2.6666666666666665;Gabry Ponte, LUM!X, Prezioso - Thunder;Gabry Ponte;49166784.0;383147.0;5543.0;True;True;353138077.0;2.604651162790698;Spotify;;;
Prezioso;Hurricane (feat. SHIBUI);Hurricane (feat. SHIBUI);single;372;915;-4577;85;64;0.00011;126;466;91124;2.5537;Blasterjaxx x Prezioso x LIZOT - Hurricane (feat. SHIBUI) [Official Music Video];Spinnin' Records;4180252.0;30274.0;291.0;True;True;0.0;7.261904761904762;Youtube;;;
Prezioso;Halo;Halo;single;645;915;-4751;0.0553;0.0181;3.66e-06;279;344;101226;2.6;Prezioso x Harris & Ford feat. Shibui - Halo (Lyric Video);PreziosoVEVO;8675003.0;45365.0;177.0;True;True;0.0;3.279569892473118;Youtube;;;
Prezioso;Havana;Havana;single;801;775;-5231;0.0334;0.0665;1.74e-05;0.0475;917;120057;2.6770833333333335;Prezioso, Laurell - Havana;PreziosoVEVO;195197.0;2556.0;62.0;True;True;4391496.0;16.315789473684212;Spotify;;;
Prezioso;Three Little Birds;Three Little Birds;single;478;787;-5196;113;0.00508;0.00244;0.0522;383;103563;2.6105;Timmy Trumpet, Prezioso, 71 Digits - Three Little Birds (Official Audio);Spinnin' Records;642863.0;6213.0;95.0;True;True;3836397.0;15.07662835249042;Spotify;;;
Prezioso;Voglio vederti danzare - Radio Version;Voglio vederti danzare;single;597;994;-3848;0.0321;0.0111;4.57e-05;121;761;139958;3764;Prezioso Feat. Marvin - Voglio Vederti Danzare [Official Video] HD;Time Records;17815116.0;92812.0;3093.0;True;True;24075287.0;8.214876033057852;Spotify;;;
Prezioso;Shooting Darts (with R3HAB & Prezioso);Shooting Darts (with R3HAB & Prezioso);single;755;892;-4815;0.0625;0.0891;0.000141;0.0502;488;124029;2.5483833333333332;Dimitri Vegas & Like Mike - Shooting Darts (with R3HAB & Prezioso);Dimitri Vegas & Like Mike;370341.0;7880.0;250.0;True;True;10672667.0;17.768924302788843;Spotify;;;
Prezioso;Bounce Around;Bounce Around;single;735;0.91;-4559;0.0767;124;6.25e-05;238;557;130074;2.6923;Bounce Around (feat. SHIBUI with Paolo Pellegrino + Lotus) (Visualizer);PreziosoVEVO;70662.0;990.0;37.0;True;True;0.0;3.823529411764706;Youtube;;;
Prezioso;The Riddle - Radio Edit Mix;The Riddle;single;835;808;-4658;0.0476;0.0819;0.000452;164;182;128002;3.3691;Prezioso & Marvin - The Riddle (THE Official Video);Happy Music;16067799.0;262502.0;9010.0;True;True;37534860.0;4.926829268292683;Spotify;;;
Prezioso;Hurricane (feat. SHIBUI) - Festival Mix;Hurricane (feat. SHIBUI) [Festival Mix];single;383;936;-4278;188;0.000745;0.0123;0.34;0.0495;101358;3.0519333333333334;Blasterjaxx x Prezioso x LIZOT - Hurricane (feat. SHBUI) [Festival Mix] (Official Audio);Spinnin' Records;200071.0;5139.0;99.0;True;True;0.0;2.7529411764705882;Youtube;;;
Sheryl Crow;All I Wanna Do;Tuesday Night Music Club;album;0.82;528;-11179;0.0321;111;0.0186;257;931;120091;4.535116666666666;Sheryl Crow - All I Wanna Do;SherylCrowVEVO;2176137.0;27951.0;904.0;True;True;151258597.0;2.0544747081712065;Spotify;;;
Sheryl Crow;Real Gone;Cars (Original Motion Picture Soundtrack);compilation;608;785;-5346;0.0472;0.00173;0.0;0.0762;806;117983;3.34555;Sheryl Crow   Real Gone;Abdiel Torres;62974.0;1156.0;72.0;False;False;78678163.0;10.301837270341208;Spotify;;;
Sheryl Crow;Roll Me Up and Smoke Me When I Die - Live;Willie Nelson American Outlaw (Live);compilation;427;813;-9.02;0.0737;0.0713;109;873;344;106859;2.2377833333333332;Willie Nelson - Roll Me Up and Smoke Me When I Die (Live Version);WillieNelsonVEVO;8726132.0;58295.0;1658.0;True;True;9999321.0;0.9312714776632302;Spotify;;;
Sheryl Crow;Strong Enough;Tuesday Night Music Club;album;0.58;265;-15267;0.0317;796;0.00019;0.11;583;154595;3.1637833333333334;SHERYL CROW - STRONG ENOUGH  (OFFICIAL MUSIC VIDEO);MAINSTREAM TOP MUSIC;97038.0;1798.0;102.0;False;False;51767995.0;2.409090909090909;Spotify;;;
Sheryl Crow;If It Makes You Happy;Sheryl Crow;album;543;681;-7091;0.0289;0.0482;8.43e-05;104;292;95415;5.39;Sheryl Crow - If It Makes You Happy (Official Music Video);SherylCrowVEVO;56928252.0;325170.0;11441.0;True;True;110417272.0;6.548076923076924;Spotify;;;
Sheryl Crow;Soak Up The Sun;C'Mon C'Mon;album;717;733;-4985;0.0427;0.0398;0.0;136;713;119996;4.871783333333333;Sheryl Crow - Soak Up The Sun;SherylCrowVEVO;37300446.0;163326.0;7104.0;True;True;69010638.0;5.38970588235294;Spotify;;;
Sheryl Crow;On The Road Again - Live;On The Road Again (Live);single;411;859;-7382;85;0.0671;0.00201;958;0.36;112228;2.602883333333333;"Willie Nelson & Sheryl Crow ""On the Road Again"" live 2007 Crossroads - stereo";MoreSherylCrow;502416.0;819.0;35.0;False;False;1948126.0;0.8966597077244259;Spotify;;;
Sheryl Crow;Sweet Child O' Mine;The Globe Sessions;album;592;865;-3183;0.0282;0.0867;3.53e-06;103;659;124278;3.9022166666666664;Sheryl Crow - Sweet Child O' Mine (Music Video);Ponsi Jackob;1854618.0;15984.0;487.0;False;False;34658510.0;8.398058252427186;Spotify;;;
Sheryl Crow;Okie From Muskogee - Live;Okie From Muskogee (Live);single;309;928;-6886;0.0846;322;0.00197;984;513;74272;1.5957833333333333;Sheryl Crow - Are You  Strong Enough - acoustic, accordion, 1995;gkoenigs;73165.0;828.0;45.0;False;False;2057681.0;0.943089430894309;Spotify;;;
Sheryl Crow;All My Ex's Live In Texas - Live;The Cowboy Rides Away: Live From AT&T Stadium;album;562;747;-7797;0.0525;368;8.39e-06;0.97;554;133742;3.469333333333333;George Strait - All My Ex's Live In Texas;Joe Mar;814386.0;8132.0;691.0;False;False;21757750.0;0.7701030927835052;Spotify;;;
Bone Thugs-N-Harmony;Thuggish Ruggish Bone;Creepin on Ah Come Up;album;683;0.74;-6041;0.0462;0.00228;0.0;238;0.65;129515;4.6962166666666665;Bone Thugs n Harmony - Thuggish Ruggish Bone;BoneThugsMusic;39392004.0;393835.0;17328.0;False;False;103041320.0;3.1092436974789917;Spotify;;;
Bone Thugs-N-Harmony;Buddah Lovaz;E. 1999 Eternal;album;693;544;-10.32;0.0403;207;0.0;526;613;120188;4.7248833333333335;[720p] Bone Thugs-N-Harmony - Buddah Lovaz;Mind of Gemini;99831.0;3124.0;99.0;False;False;15090812.0;1.0342205323193916;Spotify;;;
Bone Thugs-N-Harmony;Tha Crossroads;E. 1999 Eternal;album;679;509;-7.31;0.0617;0.0856;0.0;438;534;144.29;3.7257833333333332;Bone Thugs N Harmony - Crossroads;BoneThugsMusic;145502892.0;1048474.0;46827.0;False;False;163254184.0;1.1621004566210045;Spotify;;;
Bone Thugs-N-Harmony;Foe Tha Love of $;Creepin on Ah Come Up;album;772;695;-8013;0.0735;0.00295;0.0;427;643;137868;4.540666666666667;Bone Thugs N Harmony - Foe Tha Love of Money;BoneThugsMusic;28754679.0;226729.0;9062.0;False;False;54343088.0;1.6276346604215457;Spotify;;;
Bone Thugs-N-Harmony;1st of Tha Month;E. 1999 Eternal;album;729;581;-8235;0.18;0.0777;3.81e-06;696;508;74038;5.244666666666666;Bone Thugs N Harmony - 1st of tha Month;BoneThugsMusic;29851205.0;297097.0;27287.0;False;False;93146151.0;0.8347701149425287;Spotify;;;
Bone Thugs-N-Harmony;I Tried;Strength & Loyalty;album;727;0.71;-6142;0.0742;0.0104;0.0;107;378;81995;4.791333333333333;Bone Thugs-N-Harmony ft. Akon - I Tried (Official Video);BoneThugsHarmonyVEVO;153383898.0;1026445.0;36697.0;True;True;70966626.0;6.635514018691588;Youtube;;;
Bone Thugs-N-Harmony;Mo'murda;E. 1999 Eternal;album;746;727;-8787;147;0.0775;0.0;585;517;152084;5.748883333333334;"Bone Thugs-N-Harmony - ""Mo' Murda""";Lombrera Bizness;16057444.0;88780.0;4863.0;False;False;22857929.0;1.2427350427350428;Spotify;;;
Bone Thugs-N-Harmony;East 1999;E. 1999 Eternal;album;878;607;-9032;149;0.0748;0.0;659;735;129472;4.3628833333333334;Bone Thugs N Harmony - East 1999;BoneThugsMusic;6701935.0;37522.0;2149.0;False;False;18742100.0;0.921092564491654;Spotify;;;
Bone Thugs-N-Harmony;Weed Song;BTNHRESURRECTION;album;846;357;-10529;0.0571;514;0.0;389;608;100567;4.161783333333333;[720p] Bone Thugs-N-Harmony - The Weed Song;Mind of Gemini;809970.0;10829.0;446.0;False;False;20935828.0;0.9177377892030848;Spotify;;;
Bone Thugs-N-Harmony;Ghetto Cowboy;Southern Sizzurpen #1;compilation;692;0.55;-8553;216;0.00107;0.00662;89;204;170266;5.423783333333334;Bone Thugs N Harmony - Ghetto Cowboy;Makaveli6603;8198202.0;33661.0;2828.0;False;False;25378771.0;6.179775280898877;Spotify;;;
Matchbox Twenty;3AM;Yourself or Someone Like You;album;521;673;-8685;0.0284;0.00573;0.0;0.12;543;108031;3.7657833333333333;Matchbox Twenty - 3AM (Official Video);Matchbox Twenty;111202223.0;526409.0;14371.0;True;True;219798163.0;5.608333333333334;Spotify;;;
Matchbox Twenty;Push;Yourself or Someone Like You;album;0.42;672;-7902;27;0.0067;0.0;108;476;168019;3.9777833333333334;Matchbox Twenty - Push (Official Video);Matchbox Twenty;97300215.0;459832.0;9425.0;True;True;231073299.0;6.222222222222222;Spotify;;;
Matchbox Twenty;Unwell;More Than You Think You Are;album;256;788;-5263;0.0403;0.0298;0.0;707;429;80718;3.8117833333333335;Matchbox Twenty - Unwell (Official Video);Matchbox Twenty;84066889.0;466248.0;18479.0;True;True;62007907.0;1.1145685997171146;Youtube;;;
Matchbox Twenty;If You're Gone;Mad Season;album;544;659;-7191;0.0298;427;1.33e-06;126;361;109933;4.582216666666667;Matchbox Twenty - If You're Gone (Official Video);Matchbox Twenty;85406227.0;381120.0;13868.0;True;True;98332841.0;5.23015873015873;Spotify;;;
Matchbox Twenty;Real World;Yourself or Someone Like You;album;504;761;-5446;0.0437;0.00628;0.0;0.0892;884;117999;3.86155;Matchbox Twenty - Real World (Official Video);Matchbox Twenty;21746563.0;86697.0;3060.0;True;True;66168984.0;8.531390134529149;Spotify;;;
Matchbox Twenty;How Far We've Come;Exile on Mainstream;compilation;566;906;-5092;0.0642;0.00452;0.0;0.21;787;83.0;3.53755;Matchbox Twenty - How Far We've Come (Official Video);Matchbox Twenty;19064024.0;103914.0;6239.0;True;True;105116670.0;4.314285714285715;Spotify;;;
Matchbox Twenty;Unwell - 2007 Remaster;Exile on Mainstream;compilation;442;793;-5152;0.0347;0.0456;0.0;328;437;80985;3.95445;Matchbox Twenty - Unwell (Official Video);Matchbox Twenty;84066889.0;466248.0;18479.0;True;True;133565537.0;2.417682926829268;Spotify;;;
Matchbox Twenty;She's so Mean;North (Deluxe Edition);album;672;875;-3728;0.0378;0.0136;0.0;279;676;118014;3872;Matchbox Twenty - She's So Mean (Official Video);Matchbox Twenty;34992741.0;188589.0;7800.0;True;True;61537825.0;3.136200716845878;Spotify;;;
Matchbox Twenty;Long Day;Yourself or Someone Like You;album;458;822;-6613;0.0431;0.00279;0.0;0.15;0.6;104103;3.7611166666666667;Matchbox Twenty - Long Day (Official Video);Atlantic Records;9118507.0;35227.0;1103.0;True;True;32578415.0;5.4799999999999995;Spotify;;;
Matchbox Twenty;Bright Lights;More Than You Think You Are;album;319;732;-4475;0.0436;0.0134;0.0;658;0.2;80195;3.9071166666666666;Matchbox Twenty - Bright Lights (Official Video);Atlantic Records;2330950.0;11078.0;577.0;True;True;37901165.0;1.1124620060790273;Spotify;;;
kevoxx;Untouchable (No) Sped Up - Remix;TikTok Viral Songs 2023 (Remix);album;752;818;-4676;195;0.0169;2.04e-05;641;756;114338;2.8897;Untouchable (No) Sped Up;Xanemusic - Topic;166617.0;3434.0;0.0;True;True;8063571.0;1.2761310452418095;Spotify;;;
kevoxx;Mockingbird (Sped Up Version) - Remix;TikTok Hits 2022 Vol. 2 (Remix);single;617;545;-10145;398;125;0.0;569;612;108027;3.1978166666666668;Mockingbird (Sped Up Version);NVBR - Topic;220715.0;7064.0;0.0;True;True;6631362.0;0.9578207381370828;Spotify;;;
kevoxx;4 Morant;4 Morant;single;459;513;-11601;361;0.0975;0.0498;377;513;84944;2.8705166666666666;4 morant (better luck next time) - doja cat;NEO;33100518.0;561875.0;13661.0;False;False;45137554.0;1.3607427055702919;Spotify;;;
kevoxx;Ride It (sped up + reverb) - Remix;TikTok Viral Songs 2023 (Remix);album;0.58;703;-7614;154;381;0.0;242;695;56599;2.6082833333333335;Ride It (sped up + reverb);Various Artists - Topic;468650.0;10625.0;0.0;True;True;4302618.0;2.90495867768595;Spotify;;;
kevoxx;Spin Back x Collide - Remix;Spin Back x Collide (Remix);single;657;589;-8925;224;11;0.0;915;501;97363;1.8929;Spin Back x Collide (Remix);kevoxx - Topic;386727.0;9879.0;0.0;True;True;3721724.0;0.6437158469945354;Spotify;;;
kevoxx;Set Fire To The Rain x Another Love - Remix;TikTok Mashup Vol.1 (Remix);single;378;665;-9371;0.0363;0.18;3.43e-05;273;244;112998;3.5513166666666667;set fire to the rain x another love (???????????? ???????????? ????????????);??????????????????.;7521849.0;171197.0;1054.0;False;False;3973958.0;2.4358974358974357;Youtube;;;
kevoxx;Just Dance - Sped Up - Remix;Just Dance - Sped Up (Remix);single;773;343;-22334;0.0751;119;0.0102;0.0512;895;139917;3.4252333333333334;Just Dance - Sped Up (Remix);Xanemusic - Topic;3613.0;85.0;0.0;True;True;3604661.0;6.69921875;Spotify;;;
kevoxx;Love - Remix;Love - Remix;single;0.59;554;-11377;0.0425;0.0172;0.0;239;411;135265;3.049366666666667;International Love (Remix);Xanemusic - Topic;37803.0;639.0;0.0;True;True;8512699.0;2.3179916317991633;Spotify;;;
kevoxx;People You Know x Starboy - Remix;People You Know x Starboy (Remix);single;672;0.63;-7893;0.0794;172;0.0273;162;447;103668;2.1988833333333333;People You Know x Starboy (IanAsher Full TikTok Remix) [prod. purple drip boy];purple drip boy;484926.0;14317.0;129.0;False;True;1635116.0;3.888888888888889;Spotify;;;
kevoxx;I'm Good Sped Up - Remix;I'm Good Sped Up (Remix);single;0.44;895;-4795;0.0779;0.00359;0.00554;209;614;146288;2.5423833333333334;I'm Good Sped Up (Remix);Various Artists - Topic;74299.0;1742.0;0.0;True;True;1363828.0;4.282296650717703;Spotify;;;
Eddie Santiago;Que Locura Enamorarme De Ti;Atrevido Y Diferente;album;746;786;-7273;0.0428;538;0,000008;0.0656;968;93767;5134;Eddie Santiago - Que locura fue enamorarme de ti;M�sica del Recuerdo;62642.0;1110.0;18.0;False;False;185213608.0;11.98170731707317;Spotify;;;
Eddie Santiago;Lluvia;De Verdad (15 Super Exitos);album;639;729;-8017;0.0378;471;2.78e-05;0.0823;795;165.39;4.9508833333333335;eddie santiago lluvia 1280x720;VIDEOS DEL RECUERDO1527;156503.0;1727.0;64.0;False;False;116044844.0;8.857837181044957;Spotify;;;
Eddie Santiago;M�a;De Verdad (15 Super Exitos);album;639;712;-7046;47;481;1.25e-05;0.0778;944;158939;4.7202166666666665;EDDIE SANTIAGO MIA  VIDEO OFICIAL EDITADO VJ JAVI;vj javi;269914.0;3088.0;53.0;False;False;84666902.0;9.151670951156813;Spotify;;;
Eddie Santiago;Todo Empezo;De Verdad (15 Super Exitos);album;486;818;-7497;0.0378;528;0.000791;189;894;85792;4.9222166666666665;Todo Empez� - Eddie Santiago;deejaymiguecali;4529849.0;26735.0;334.0;False;False;26886043.0;4.3280423280423275;Spotify;;;
Eddie Santiago;T� Me Haces Falta;De Verdad (15 Super Exitos);album;636;778;-7244;0.0312;206;0.000176;222;909;161488;4.694216666666667;Tu Me Haces Falta ~ Eddie Santiago?? //letra??;Fernando Amaya;2138557.0;21442.0;255.0;False;False;40739199.0;3.5045045045045047;Spotify;;;
Eddie Santiago;Hasta Aqu� Te Fui Fiel;30 Exitos Insuperables;album;644;703;-6.94;0.0349;553;0.00142;0.0909;533;174824;4.41555;Hasta aqui te fui fiel Eddie santiago (LETRA);camilo gomez;27787817.0;127438.0;1751.0;False;False;25072413.0;7.733773377337734;Youtube;;;
Eddie Santiago;Cada Vez Otra Vez;30 Exitos Insuperables;album;691;654;-7604;0.0402;677;0.000442;0.0696;875;178518;4.993333333333333;Cada Vez Otra Vez, Los Clones - Video Oficial;Codiscos;1256592.0;8113.0;165.0;True;True;32041122.0;9.396551724137932;Spotify;;;
Eddie Santiago;Me Fallaste;Serie Platino: Eddie Santiago;album;631;0.76;-8869;0.0406;473;17;195;939;93994;5.051783333333334;Me fallaste Eddie Santiago Video HQ HD;jhon cobos;8765803.0;22069.0;181.0;False;False;28095669.0;3.8974358974358974;Spotify;;;
Eddie Santiago;Tu Me Quemas;Atrevido Y Diferente;album;714;762;-6654;0.0429;341;5.88e-05;0.0468;963;171409;4.999333333333333;Eddie Santiago - Tu me quemas;Computadoras Ca�ete;1462781.0;13550.0;432.0;False;False;0.0;16.28205128205128;Youtube;;;
Eddie Santiago;Jam�s;30 Exitos Insuperables;album;642;745;-6953;0.0432;831;0.00256;0.0831;916;172156;4.6962166666666665;JAMAS..EDDIE SANTIAGO;Jorge More C;39515.0;615.0;11.0;False;False;0.0;8.965102286401926;Youtube;;;
Diana Ross;I'm Coming Out;Diana;album;0.72;828;-9211;0.0462;185;429;0.0839;768;110071;5.389116666666666;Diana Ross - I'm Coming Out;Marinko;13312587.0;100120.0;6204.0;False;False;224613047.0;9.868891537544695;Spotify;;;
Diana Ross;"Endless Love - From ""The Endless Love"" Soundtrack";Back To Front;compilation;461;275;-12331;0.0259;745;0.000219;126;124;93126;4.47155;"Diana Ross, Lionel Richie - Endless Love (From ""The Endless Love"" Soundtrack) [Audio]";Color Pink Album Covers;16084.0;222.0;9.0;False;False;0.0;2.182539682539683;Youtube;;;
Diana Ross;Upside Down;Diana;album;873;855;-8559;0.0615;179;0.0285;0.0377;884;107868;4.093333333333334;Upside Down - DIANA ROSS '1980;ALL NIGHT LONG;7709508.0;86640.0;3096.0;False;False;151170314.0;22.679045092838198;Spotify;;;
Diana Ross;If The World Just Danced - MOTi Remix;If The World Just Danced (MOTi Remix);single;776;614;-7666;0.0488;0.18;0.0;109;0.43;120003;3.48355;If The World Just Danced (MOTi Remix);Diana Ross - Topic;28715.0;544.0;2.0;True;True;9008101.0;5.633027522935779;Spotify;;;
Diana Ross;Chain Reaction;Eaten Alive (Expanded Edition);album;806;0.6;-9642;0.0329;91;0.000436;0.0836;756;127814;3798;Diana Ross - Chain Reaction (Official Video);DianaRossTV;1121989.0;9565.0;472.0;False;False;48800293.0;7.177033492822967;Spotify;;;
Diana Ross;Ain't No Mountain High Enough - Edit Version;20th Century Masters: The Millennium Collection: Best of Diana Ross;compilation;401;783;-5929;0.0465;384;0.00319;468;456;99274;3.6248833333333335;Ain't No Mountain High Enough (Edit Version);Diana Ross - Topic;3672.0;57.0;0.0;True;True;0.0;1.6730769230769231;Youtube;;;
Diana Ross;You Are Everything;Diana & Marvin;album;521;525;-9581;0.0463;0.0306;2.2e-05;145;495;150392;3174;Diana & Marvin - You Are Everything (Lyrics Video);Moneyy Pal;32675.0;517.0;17.0;False;False;32773176.0;3.620689655172414;Spotify;;;
Diana Ross;Turn Up The Sunshine - From 'Minions: The Rise of Gru' Soundtrack;Turn Up The Sunshine (From 'Minions: The Rise of Gru' Soundtrack);single;776;676;-5007;0.0511;114;3.29e-06;0.0687;774;110017;3.82685;Diana Ross, Tame Impala - Turn Up The Sunshine;tameimpalaVEVO;8312272.0;89712.0;0.0;True;True;9587677.0;9.839883551673946;Spotify;;;
Diana Ross;Theme From Mahogany (Do You Know Where You're Going To) - Single Version;Diana Ross (Expanded Edition);album;323;0.42;-10658;0.0291;553;2;96;286;139842;3.4082166666666667;Theme From Mahogany  (Do You Know Where You're Going To);SH000FLY;3673296.0;30945.0;2029.0;False;False;24305212.0;4375;Spotify;;;
Diana Ross;Touch Me In The Morning;Touch Me In The Morning;album;355;615;-7.21;0.0314;454;0.0;0.0477;603;137.19;3.4568833333333333;"""Touch Me in the Morning"" Diana Ross";catman916;3176782.0;20639.0;1134.0;False;False;15618149.0;12.89308176100629;Spotify;;;
Xzibit;X;Restless;album;936;678;-3012;0.21;0.0795;0.0;0.0838;822;96911;4.260666666666666;Xzibit - X;XzibitVEVO;79393504.0;479742.0;8536.0;True;True;90283256.0;8.090692124105013;Spotify;;;
Xzibit;My Name (feat. Eminem & Nate Dogg);Man VS Machine;album;841;739;-5111;206;151;5.9e-05;0.0897;571;85891;4.541783333333333;Xzibit ft. Eminem & Nate Dogg - My Name;Kaiser;20500590.0;157037.0;2826.0;False;False;62003558.0;8.238573021181717;Spotify;;;
Xzibit;Alkaholik (feat. Erik Sermon, J Ro & Tash);Restless;album;893;514;-5.08;283;0.18;0.0;0.0596;787;95848;3.6526666666666667;Xzibit - Alkaholik (Feat J-Ro y Tash Of Tha Alkaholiks & Erick Sermon) Uncensored HQ;McJosh313;107537.0;967.0;20.0;False;False;36140110.0;8.624161073825503;Spotify;;;
Xzibit;Don't Aproach Me (feat. Eminem);Restless;album;908;687;-5202;301;416;0.0;0.12;855;92889;4.60845;Xzibit & Eminem  - Don't Approach Me;missrodriguez;18525.0;562.0;48.0;False;False;20140019.0;5.7250000000000005;Spotify;;;
Xzibit;Get Your Walk On;Restless;album;909;0.74;-2361;0.26;0.0562;0.0;0.0593;802;97855;3664;Xzibit - Get Your Walk On (Official Video);XzibitVEVO;13137353.0;92643.0;2819.0;True;True;25066008.0;12.478920741989882;Spotify;;;
Xzibit;Best of Things;Restless;album;896;0.59;-3644;208;0.0869;0.0;677;894;93947;3346;Best of Things;Xzibit - Topic;3396947.0;41432.0;43.0;True;True;9110753.0;0.8714918759231904;Spotify;;;
Xzibit;Paparazzi;At The Speed Of Life;album;675;642;-10237;351;856;0.0164;176;568;92397;3.93845;Xzibit - Paparazzi (Official Video);XzibitVEVO;8099732.0;110446.0;5486.0;True;True;21251962.0;3.647727272727273;Spotify;;;
